X,Y
71.99791666666667,-66.64486111111111
71.99375,-66.64513888888888
71.98958333333334,-66.64541666666668
71.98541666666665,-66.64569444444444
71.98124999999999,-66.64597222222223
71.97708333333333,-66.64609375
71.97291666666666,-66.64635416666667
71.96875,-66.64661458333333
71.96458333333334,-66.64661458333333
71.96041666666667,-66.6466911764706
71.95624999999998,-66.64687500000001
71.95208333333332,-66.64693627450981
71.94791666666666,-66.64693627450981
71.94375,-66.64718137254903
71.93958333333333,-66.64718137254903
71.93541666666667,-66.64742647058824
71.93125,-66.64742647058824
71.92708333333334,-66.64742647058824
71.92291666666665,-66.64742647058824
71.91874999999999,-66.64742647058824
71.91458333333333,-66.64742647058824
71.91041666666666,-66.6474537037037
71.90625,-66.6474537037037
71.90208333333334,-66.6474537037037
71.89791666666667,-66.6474537037037
71.89374999999998,-66.64747807017544
71.88958333333332,-66.64747807017544
71.88541666666664,-66.6476851851852
71.88125,-66.64769736842106
71.87708333333335,-66.64769736842106
71.87291666666668,-66.64769736842106
71.86875,-66.64770833333334
71.86458333333334,-66.64791666666667
71.86458333333334,-66.64791666666667
71.86041666666665,-66.64791666666667
71.85624999999999,-66.64811507936508
71.85208333333333,-66.64846014492754
71.84791666666666,-66.64864130434783
71.84375,-66.6490036231884
71.83958333333334,-66.649365942029
71.83541666666667,-66.64990942028986
71.83124999999998,-66.65052083333333
71.82708333333332,-66.65104166666667
71.82291666666666,-66.6517361111111
71.82124999999999,-66.65208333333334
71.81875,-66.65267857142858
71.81458333333333,-66.65347222222222
71.81041666666667,-66.65446428571428
71.80625,-66.65545634920635
71.80291666666668,-66.65625
71.80208333333334,-66.65649509803922
71.79791666666665,-66.65787037037036
71.79374999999999,-66.65902777777778
71.78958333333333,-66.66018518518518
71.78875,-66.66041666666666
71.78541666666666,-66.66152777777778
71.78125,-66.66276041666666
71.77708333333334,-66.6640625
71.77541666666667,-66.66458333333333
71.77291666666667,-66.66531862745097
71.76874999999998,-66.66629901960783
71.76458333333332,-66.66752450980391
71.76041666666666,-66.66851851851851
71.75958333333332,-66.66875000000002
71.75625,-66.66973039215686
71.75208333333333,-66.67083333333333
71.74791666666667,-66.6719362745098
71.74375,-66.67291666666667
71.74375,-66.67291666666667
71.73958333333334,-66.67407407407407
71.73541666666665,-66.6751096491228
71.73124999999999,-66.67620614035087
71.72791666666666,-66.67708333333333
71.72708333333333,-66.67732843137254
71.72291666666666,-66.6787037037037
71.71875,-66.68009259259259
71.71577380952381,-66.68125
71.71458333333334,-66.68180555555556
71.71041666666667,-66.68385416666668
71.70624999999998,-66.68541666666667
71.70624999999998,-66.68541666666667
71.70208333333332,-66.68779761904761
71.6985119047619,-66.68958333333333
71.69791666666666,-66.68993055555555
71.69375,-66.69214743589743
71.69027777777777,-66.69375
71.68958333333333,-66.69409722222221
71.68541666666667,-66.69613095238095
71.68125,-66.69791666666667
71.68125,-66.69791666666667
71.67708333333334,-66.7
71.67291666666665,-66.70208333333333
71.67291666666665,-66.70208333333333
71.66874999999999,-66.70435606060606
71.66458333333333,-66.70625
71.66458333333333,-66.70625
71.66041666666666,-66.70798611111111
71.65625,-66.70977564102564
71.65458333333333,-66.71041666666667
71.65208333333334,-66.71130952380953
71.64791666666667,-66.7125
71.64374999999998,-66.71375
71.64062499999999,-66.71458333333334
71.63958333333332,-66.71486111111112
71.63541666666666,-66.71605392156863
71.63125,-66.71703431372549
71.62708333333333,-66.71805555555557
71.62395833333333,-66.71875
71.62291666666667,-66.71901041666666
71.61875,-66.71997549019608
71.61458333333334,-66.72095588235294
71.61041666666665,-66.72175925925926
71.60624999999999,-66.72267156862745
71.6048611111111,-66.72291666666666
71.60208333333333,-66.72347222222221
71.59791666666666,-66.72458333333333
71.59375,-66.72541666666666
71.58958333333334,-66.72630208333332
71.58541666666667,-66.72708333333333
71.58541666666667,-66.72708333333333
71.58124999999998,-66.72797619047618
71.57708333333332,-66.72886904761904
71.57291666666666,-66.72958333333332
71.56875,-66.73020833333334
71.56458333333333,-66.73098958333333
71.5625,-66.73125
71.56041666666667,-66.73154761904762
71.55625,-66.73208333333334
71.55208333333334,-66.73263888888889
71.54791666666665,-66.73291666666667
71.54374999999999,-66.73347222222222
71.53958333333333,-66.73375
71.53541666666666,-66.73402777777778
71.53125,-66.73402777777778
71.52708333333334,-66.73430555555555
71.52291666666667,-66.73430555555555
71.51874999999998,-66.734375
71.51458333333332,-66.734375
71.51041666666666,-66.734375
71.50625,-66.73419117647059
71.50208333333333,-66.73419117647059
71.49791666666667,-66.73419117647059
71.49375,-66.73419117647059
71.48958333333334,-66.73425925925926
71.48541666666665,-66.73425925925926
71.48124999999999,-66.7343201754386
71.47708333333333,-66.73449074074074
71.47291666666666,-66.73449074074074
71.46875,-66.73449074074074
71.46458333333334,-66.73453947368421
71.46041666666667,-66.73472222222222
71.45624999999998,-66.73475877192982
71.45208333333332,-66.73497807017543
71.44791666666666,-66.73520833333333
71.44375,-66.73541666666667
71.44375,-66.73541666666667
71.43958333333333,-66.73587962962964
71.43541666666667,-66.73634259259259
71.43125,-66.73703703703703
71.42708333333334,-66.73773148148149
71.42291666666665,-66.73826754385965
71.41874999999999,-66.73892543859648
71.41458333333333,-66.73958333333333
71.41458333333333,-66.73958333333333
71.41041666666666,-66.74056372549019
71.40625,-66.7414351851852
71.40208333333334,-66.7422149122807
71.39791666666667,-66.74309210526316
71.39374999999998,-66.74375
71.39374999999998,-66.74375
71.38958333333332,-66.74484649122807
71.38541666666666,-66.74572368421053
71.38125,-66.74645833333334
71.37708333333333,-66.74732142857144
71.37458333333333,-66.74791666666667
71.37291666666667,-66.7483552631579
71.36875,-66.74923245614036
71.36458333333334,-66.75020833333335
71.36041666666665,-66.75128968253968
71.35624999999999,-66.75208333333333
71.35624999999999,-66.75208333333333
71.35208333333333,-66.7530753968254
71.34791666666666,-66.75397727272727
71.34375,-66.75480072463768
71.33958333333334,-66.75570652173911
71.33708333333334,-66.75625
71.33541666666667,-66.75666666666666
71.33124999999998,-66.7578373015873
71.32708333333332,-66.75902777777779
71.32291666666666,-66.76003787878788
71.32152777777777,-66.76041666666667
71.31875,-66.76121031746032
71.31458333333333,-66.76220238095239
71.31041666666667,-66.76325757575758
71.30625,-66.76422101449276
71.30458333333334,-66.76458333333333
71.30208333333334,-66.7651268115942
71.29791666666665,-66.76597222222222
71.29374999999999,-66.7669956140351
71.28958333333333,-66.76805555555555
71.28708333333333,-66.76875
71.28541666666666,-66.76921296296297
71.28125,-66.77060185185185
71.27708333333334,-66.7718201754386
71.27361111111111,-66.77291666666667
71.27291666666667,-66.77319444444446
71.26874999999998,-66.775
71.26458333333332,-66.77678571428572
71.26388888888889,-66.77708333333334
71.26041666666666,-66.77857142857144
71.25625,-66.78005952380953
71.25291666666666,-66.78125
71.25208333333333,-66.78151041666666
71.24791666666667,-66.78255208333333
71.24375,-66.78356481481481
71.23958333333334,-66.78425925925926
71.23541666666665,-66.78479166666666
71.23124999999997,-66.78521825396824
71.22916666666666,-66.78541666666666
71.22708333333333,-66.78566176470588
71.22291666666666,-66.78634259259259
71.21875,-66.78688725490196
71.21458333333334,-66.78737745098039
71.21041666666667,-66.78786764705882
71.20624999999998,-66.78835784313725
71.20208333333332,-66.7886574074074
71.19791666666666,-66.78912037037036
71.19375,-66.78958333333333
71.19375,-66.78958333333333
71.18958333333333,-66.79007352941176
71.18541666666667,-66.79031862745097
71.18125,-66.79062499999999
71.17708333333334,-66.79088541666667
71.17291666666665,-66.79114583333333
71.16874999999999,-66.79129901960783
71.16458333333333,-66.79154411764705
71.16041666666666,-66.79178921568628
71.15625,-66.79212962962964
71.15208333333334,-66.79236111111112
71.14791666666667,-66.7925925925926
71.14374999999998,-66.79287280701755
71.13958333333332,-66.79291666666667
71.13541666666666,-66.793125
71.13125,-66.79333333333334
71.12708333333333,-66.79335317460317
71.12291666666667,-66.7935515873016
71.11875,-66.79375
71.11875,-66.79375
71.11458333333334,-66.7939393939394
71.11041666666665,-66.79411231884059
71.10624999999999,-66.79427083333334
71.10208333333333,-66.79441666666666
71.09791666666666,-66.79455128205129
71.09375,-66.79471153846154
71.08958333333334,-66.79494047619048
71.08541666666667,-66.7951867816092
71.08124999999998,-66.79541666666667
71.07708333333332,-66.79563172043011
71.07291666666666,-66.79583333333333
71.06875,-66.79602272727271
71.06458333333333,-66.79614898989898
71.06041666666667,-66.79632352941177
71.05625,-66.79648809523809
71.05208333333334,-66.79672619047619
71.04791666666665,-66.7969642857143
71.04374999999999,-66.79722222222222
71.03958333333333,-66.79756944444443
71.03541666666666,-66.79791666666667
71.03541666666666,-66.79791666666667
71.03125,-66.79833333333333
71.02708333333334,-66.79885752688172
71.02291666666667,-66.79934895833333
71.01874999999998,-66.79986979166667
71.01458333333332,-66.80031565656566
71.01041666666666,-66.80082070707071
71.00625,-66.80132575757575
71.00208333333333,-66.8017156862745
70.99791666666667,-66.80208333333333
70.99791666666667,-66.80208333333333
70.99375,-66.80247395833332
70.98958333333334,-66.80296717171717
70.98541666666665,-66.80334595959596
70.98124999999999,-66.80379901960785
70.97708333333333,-66.80428921568628
70.97291666666666,-66.80470238095238
70.96875,-66.80526960784313
70.96458333333334,-66.80577380952381
70.96041666666667,-66.80625
70.96041666666667,-66.80625
70.95624999999998,-66.80694444444445
70.95208333333332,-66.80754310344828
70.94791666666666,-66.80811781609196
70.94375,-66.80875
70.93958333333333,-66.80930555555557
70.93541666666667,-66.80986111111112
70.93125,-66.81041666666667
70.93125,-66.81041666666667
70.92708333333334,-66.81105769230768
70.92291666666665,-66.8116512345679
70.91874999999999,-66.81211419753086
70.91458333333333,-66.81257716049383
70.91041666666666,-66.81309523809523
70.90625,-66.81354166666667
70.90208333333334,-66.81400862068965
70.89791666666667,-66.81458333333333
70.89791666666667,-66.81458333333333
70.89374999999998,-66.8150641025641
70.88958333333332,-66.81570512820512
70.88541666666666,-66.81628086419752
70.88125,-66.81689814814814
70.87708333333333,-66.81755952380952
70.87291666666667,-66.81819444444444
70.8701388888889,-66.81875
70.86875,-66.8190705128205
70.86458333333334,-66.81987179487179
70.86041666666665,-66.82060185185185
70.85624999999999,-66.82142857142857
70.85208333333333,-66.8221450617284
70.84791666666666,-66.82276785714286
70.846875,-66.82291666666667
70.84375,-66.82339743589745
70.83958333333334,-66.82387820512821
70.83541666666667,-66.82430555555555
70.83124999999998,-66.82470238095239
70.82708333333332,-66.825
70.82291666666666,-66.82514880952381
70.81875,-66.82529761904762
70.81458333333333,-66.8253591954023
70.81041666666667,-66.8253591954023
70.80625,-66.8253591954023
70.80208333333334,-66.82521551724139
70.79791666666665,-66.82521551724139
70.79374999999999,-66.82507183908046
70.78958333333333,-66.82486111111112
70.78541666666666,-66.82479838709678
70.78125,-66.824609375
70.77708333333334,-66.82434895833333
70.77291666666667,-66.82408854166667
70.76874999999998,-66.82380050505051
70.76458333333332,-66.82342171717173
70.76041666666666,-66.82291666666667
70.76041666666666,-66.82291666666667
70.75625,-66.82257882882882
70.75208333333333,-66.82214912280702
70.74791666666667,-66.8218201754386
70.74375,-66.82152777777779
70.73958333333334,-66.82114583333333
70.73541666666665,-66.8209375
70.73124999999999,-66.820625
70.72708333333333,-66.8203125
70.72291666666666,-66.81996951219512
70.71875,-66.81964285714285
70.71458333333334,-66.81942829457364
70.71041666666667,-66.81913759689922
70.70624999999998,-66.81893939393939
70.70208333333332,-66.81884259259259
70.69791666666666,-66.81875
70.69791666666666,-66.81875
70.69375,-66.81866666666666
70.68958333333333,-66.81875
70.68958333333333,-66.81875
70.68541666666667,-66.81884057971014
70.68125,-66.81902173913043
70.67708333333334,-66.81928191489361
70.67291666666665,-66.8196365248227
70.66874999999999,-66.82010869565218
70.66458333333333,-66.82061170212766
70.66041666666666,-66.82119565217391
70.65625,-66.82182971014493
70.65208333333334,-66.8225543478261
70.64970238095239,-66.82291666666667
70.64791666666667,-66.82322916666666
70.64374999999998,-66.82385416666668
70.63958333333332,-66.82458333333334
70.63541666666666,-66.82525406504065
70.63125,-66.82596544715447
70.62708333333333,-66.82658730158731
70.6236111111111,-66.82708333333333
70.62291666666667,-66.82719907407407
70.61875,-66.82777777777778
70.61458333333334,-66.82839912280701
70.61041666666665,-66.82889957264958
70.60624999999999,-66.829375
70.60208333333333,-66.82979166666667
70.59791666666666,-66.83013211382114
70.59375,-66.83053861788618
70.58958333333334,-66.83085317460318
70.58541666666667,-66.8310562015504
70.58124999999998,-66.83125
70.58124999999998,-66.83125
70.57708333333332,-66.83146367521367
70.57291666666666,-66.8315705128205
70.56875,-66.83166666666666
70.56458333333333,-66.8317581300813
70.56041666666667,-66.83185975609756
70.55625,-66.83192829457364
70.55208333333334,-66.83191287878788
70.54791666666665,-66.83189814814816
70.54374999999999,-66.83188405797101
70.53958333333333,-66.83179347826086
70.53541666666666,-66.83178191489361
70.53125,-66.83169326241135
70.52708333333334,-66.83159722222223
70.52291666666667,-66.83151041666667
70.51874999999998,-66.83141666666667
70.51458333333332,-66.83125
70.51458333333332,-66.83125
70.51041666666664,-66.8311755952381
70.50625,-66.83103448275861
70.50208333333333,-66.83089689265536
70.49791666666667,-66.83076388888888
70.49375,-66.83063524590165
70.48958333333334,-66.83051075268817
70.48541666666665,-66.83045634920634
70.48124999999999,-66.83039021164022
70.47708333333333,-66.83040364583333
70.47291666666666,-66.83040364583333
70.46875,-66.83041666666668
70.46458333333334,-66.83048076923076
70.46041666666667,-66.83048076923076
70.45624999999998,-66.83054487179487
70.45208333333332,-66.83060897435897
70.44791666666666,-66.83073717948719
70.44375,-66.83080128205127
70.43958333333333,-66.83092447916667
70.43541666666667,-66.83098958333333
70.43125,-66.83111772486771
70.42708333333336,-66.83118386243386
70.425,-66.83125
70.42291666666665,-66.83132861635221
70.41874999999999,-66.83148148148148
70.41458333333333,-66.83155303030303
70.41041666666666,-66.83154761904761
70.40625,-66.83154239766081
70.40208333333334,-66.83153735632183
70.39791666666667,-66.83146186440678
70.39374999999998,-66.83138661202186
70.38958333333332,-66.83131613756613
70.38749999999999,-66.83125
70.38541666666667,-66.83119047619047
70.38125,-66.83107638888889
70.37708333333333,-66.83101851851852
70.37291666666667,-66.83101525821596
70.36875,-66.83101525821596
70.36458333333334,-66.83101851851852
70.36041666666667,-66.83113262910798
70.35763888888887,-66.83125
70.35624999999999,-66.83131720430107
70.35208333333333,-66.83159153005464
70.34791666666666,-66.83194444444445
70.34375,-66.83237994350283
70.33958333333334,-66.83290229885058
70.33541666666667,-66.83347701149425
70.33124999999998,-66.8341235632184
70.32708333333332,-66.83478107344632
70.32367424242423,-66.83541666666667
70.32291666666666,-66.83558006535948
70.31875,-66.83637820512821
70.31458333333333,-66.83722484276731
70.31041666666667,-66.83796296296296
70.30625,-66.83869047619048
70.30208333333334,-66.83929093567252
70.3,-66.83958333333334
70.29791666666665,-66.83990384615385
70.29374999999999,-66.84052672955974
70.28958333333333,-66.84112654320988
70.28541666666666,-66.84166666666667
70.28125,-66.84214181286549
70.27708333333334,-66.84260057471265
70.27291666666667,-66.84295977011494
70.26874999999998,-66.84331896551724
70.26458333333332,-66.84375
70.26458333333332,-66.84375
70.26041666666666,-66.84413580246914
70.25625,-66.84458333333333
70.25208333333333,-66.84495056497175
70.24791666666667,-66.8451171875
70.24375,-66.84499378109453
70.23958333333334,-66.84469696969697
70.23541666666665,-66.84456967213114
70.23124999999999,-66.8450918079096
70.22708333333333,-66.84627976190477
70.22291666666666,-66.84774305555555
70.22227564102563,-66.84791666666666
70.21875,-66.84854452054793
70.21458333333334,-66.84870169082124
70.21041666666667,-66.84890536723164
70.20624999999998,-66.84938725490196
70.20208333333332,-66.84977836879432
70.19791666666666,-66.8498106060606
70.19375,-66.84994658119658
70.18958333333333,-66.8501225490196
70.18541666666667,-66.85026041666666
70.18125,-66.85044191919191
70.17708333333334,-66.85065104166665
70.17291666666665,-66.85114247311827
70.16874999999999,-66.85143229166667
70.16458333333333,-66.8515931372549
70.16041666666666,-66.85162037037036
70.15625,-66.8515350877193
70.15208333333334,-66.85163288288288
70.14791666666667,-66.85196078431372
70.14652777777778,-66.85208333333333
70.14374999999998,-66.85232843137254
70.13958333333332,-66.85263157894737
70.13541666666666,-66.85293803418803
70.13125,-66.85339912280702
70.12708333333333,-66.85385101010101
70.12291666666667,-66.85390625
70.11875,-66.85374999999999
70.11458333333334,-66.8536858974359
70.11041666666665,-66.85385416666666
70.10624999999999,-66.85411036036035
70.10208333333333,-66.85435606060605
70.09791666666666,-66.85458333333334
70.09375,-66.85458333333334
70.08958333333334,-66.85423850574712
70.08541666666667,-66.85316358024691
70.08124999999998,-66.85238095238094
70.07708333333332,-66.85299479166666
70.07291666666666,-66.85435606060605
70.06875,-66.85581896551724
70.06625,-66.85625
70.06458333333333,-66.85651041666667
70.0625,-66.85625
70.06041666666667,-66.85581140350877
70.05625,-66.85458333333334
70.05208333333334,-66.8542572463768
70.04791666666665,-66.85458333333334
70.04374999999999,-66.85503472222223
70.03958333333333,-66.85532407407408
70.03541666666666,-66.85553160919541
70.03125,-66.85581896551724
70.02708333333334,-66.8559811827957
70.02430555555556,-66.85625
70.02291666666667,-66.85639880952381
70.01874999999998,-66.85669642857142
70.01458333333332,-66.8569683908046
70.01041666666666,-66.8573252688172
70.00625,-66.8575940860215
70.00208333333333,-66.85789141414142
69.99791666666667,-66.85808823529412
69.99375,-66.85833333333333
69.98958333333334,-66.85850225225225
69.98541666666665,-66.85866228070175
69.98124999999999,-66.85877192982457
69.97708333333333,-66.85899122807018
69.97291666666666,-66.85910087719299
69.96875,-66.8593201754386
69.96458333333334,-66.85953947368421
69.96041666666667,-66.85977564102564
69.95624999999998,-66.86008771929825
69.95208333333332,-66.86041666666667
69.95208333333332,-66.86041666666667
69.94791666666666,-66.86079545454545
69.94375,-66.86127450980392
69.93958333333333,-66.86164215686274
69.93541666666667,-66.86200980392157
69.93125,-66.86243686868687
69.92708333333334,-66.86281565656564
69.92291666666665,-66.86315104166667
69.91874999999999,-66.86354166666666
69.91458333333333,-66.86380208333333
69.91041666666666,-66.8640625
69.90625,-66.86444892473118
69.90416666666667,-66.86458333333333
69.90208333333334,-66.86473214285714
69.89791666666667,-66.86502976190476
69.89374999999998,-66.86532738095238
69.88958333333332,-66.865625
69.88541666666666,-66.86592261904762
69.88125,-66.86612654320987
69.87708333333333,-66.86636904761905
69.87291666666667,-66.86658950617283
69.86875,-66.86674382716049
69.86458333333334,-66.86682692307693
69.86041666666665,-66.86698717948718
69.85624999999999,-66.86708333333334
69.85208333333333,-66.86708333333334
69.84791666666666,-66.86708333333334
69.84375,-66.86708333333334
69.83958333333334,-66.86691666666667
69.83541666666667,-66.86691666666667
69.83124999999998,-66.86675
69.82708333333332,-66.86649305555555
69.82291666666666,-66.86631944444444
69.81875,-66.86597222222223
69.81458333333333,-66.865625
69.81041666666667,-66.86527777777778
69.80625,-66.86476449275362
69.80486111111112,-66.86458333333333
69.80208333333334,-66.86425
69.79791666666665,-66.86375
69.79374999999999,-66.86319444444445
69.78958333333333,-66.8626736111111
69.78541666666666,-66.86197916666666
69.78125,-66.86132246376812
69.77708333333334,-66.86077898550725
69.775,-66.86041666666667
69.77291666666667,-66.86008333333334
69.76874999999998,-66.85941666666666
69.76458333333332,-66.85868055555555
69.76041666666666,-66.85798611111112
69.75625,-66.85715579710146
69.75208333333333,-66.8564311594203
69.75125,-66.85625
69.74791666666667,-66.85563271604939
69.74375,-66.85496794871796
69.73958333333334,-66.85439814814815
69.73541666666665,-66.8540064102564
69.73124999999999,-66.85362654320987
69.72708333333333,-66.85336538461539
69.72291666666666,-66.85320512820513
69.71875,-66.85304487179486
69.71458333333334,-66.85304487179486
69.71041666666667,-66.85308333333333
69.70624999999998,-66.85308333333333
69.70208333333332,-66.85320512820513
69.69791666666666,-66.85336538461539
69.69375,-66.85341666666666
69.68958333333333,-66.85352564102564
69.68541666666667,-66.8536858974359
69.68125,-66.85374999999999
69.67708333333334,-66.85391666666666
69.67291666666665,-66.85399305555555
69.66874999999999,-66.85408333333334
69.66458333333333,-66.85425000000001
69.66041666666666,-66.85434027777778
69.65625,-66.85451388888887
69.65208333333334,-66.8546875
69.64791666666667,-66.85480072463768
69.64374999999998,-66.85498188405796
69.63958333333332,-66.85516304347826
69.63541666666666,-66.85530303030303
69.63125,-66.85534420289855
69.62708333333333,-66.85534420289855
69.62291666666667,-66.85545634920635
69.61875,-66.85545634920635
69.61458333333334,-66.855625
69.61041666666665,-66.855625
